Asset ID,Customer,Customer Code,Location,Location Code,Place,Asset Type,Route,Asset Class,Item Code,Item,Spoiled Qty,Inventory Over/Short Qty,Sold Qty,Total Revenue,Sales Tax
5205,Sysco - 50101,50101,Sysco,50101,,Snack 2,Route 05,,880437,M&M Minis Milk Chocolate,0,0,1,$5.59,$0.60
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,880437,M&M Minis Milk Chocolate,0,0,0,$0.00,$0.00
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,880435,KitKat Minis,0,0,0,$0.00,$0.00
5127,Old Dutch Foods,51266,Old Dutch Foods - Bental,3265,,Snacks,Route 07,Snack Rack,880435,KitKat Minis,0,0,1,$6.71,$0.72
6012,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 2,Route 06 - Taxation,,880435,KitKat Minis,0,0,2,$13.42,$1.44
683,Emergent Biosolutions,50018,Emergent Biosolutions Micromarket,50018,,Snack Section,Route 05,,880434,Jack Link s Pepperoni Stick Hot,0,0,1,$3.01,$0.32
5204,Sysco - 50101,50101,Sysco,50101,,Snack 1,Route 05,,880434,Jack Link s Pepperoni Stick Hot,0,0,1,$2.79,$0.30
5059,Standard Aero,70076,Standard Aero Plant 6,50023,,Micro Snack Unit,Route 04,,880434,Jack Link s Pepperoni Stick Hot,0,0,1,$2.90,$0.31
6013,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 3,Route 06 - Taxation,,880434,Jack Link s Pepperoni Stick Hot,0,0,2,$5.80,$0.62
1078,Manitoba Blue Cross,50475,Manitoba Blue Cross,4307,,Snacks,Route 20,,880433,Jack Link s Original Pepperoni Stick,0,0,0,$0.00,$0.00
6013,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 3,Route 06 - Taxation,,880433,Jack Link s Original Pepperoni Stick,0,0,2,$5.80,$0.62
5999,St. Amant-50540,,St. Amant Micromarket,,,Snack 1,Route 05,Snack Rack,880433,Jack Link s Original Pepperoni Stick,0,0,1,$2.79,$0.30
5205,Sysco - 50101,50101,Sysco,50101,,Snack 2,Route 05,,880432,CLIF Bar  Builder s Chocolate,0,0,2,$4.98,$0.00
5548,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Snack Rack,Route 03,,880432,CLIF Bar  Builder s Chocolate,0,0,1,$2.99,$0.00
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,880432,CLIF Bar  Builder s Chocolate,0,0,2,$4.98,$0.00
273,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,USI 3538,Route 13,Snack,880432,CLIF Bar  Builder s Chocolate,0,0,6,$19.63,$0.00
3305,Thorwin Properties,50585,Antares Luxury Suites,,,Snack (AP),Route 07,Snack,880432,CLIF Bar  Builder s Chocolate,0,0,4,$8.30,$0.00
1387,Food Systems Managment,70126,Riverview Health Center,50604,Snack,NAT 981,Route 05,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,3,$4.21,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
3473,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Peanut Free,186D,Route 04,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,8,$24.45,$0.00
522,Winnipeg Winter Club - 70417,70417,Winter Club (Cafeteria) - 50319,50319,Snack,NAT 157,Route 03,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
5681,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Snack,Snack (Crane),Route 04,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,-2,1,$3.66,$0.00
6009,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack SmartPick,Route 06 - Taxation,,880431,CLIF Bar Chocolate Almond Fudge,0,0,1,$2.19,$0.00
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
5865,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,147 With VE Replacement Door,Route 03,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
6000,St. Amant-50540,,St. Amant Micromarket,,,Snack 2,Route 05,Snack Rack,880431,CLIF Bar Chocolate Almond Fudge,0,0,1,$2.29,$0.00
6065,Transolutions Truck Centres Ltd,,Transolutions Head Office,2373,,Snack 2,Route 03,Snack Rack,880431,CLIF Bar Chocolate Almond Fudge,0,0,1,$2.29,$0.00
317,Food Systems Managment,70126,Oak Park High School - 50505,50505,Peanut Free,NAT 181D,Route 04,Snack,880431,CLIF Bar Chocolate Almond Fudge,0,0,0,$0.00,$0.00
90220,RS Distribution,4472,RS Distribution,4472,,Unknown,Route 16 - OCS#1,Unknown,880428,Quality Cafe Blend Bean 2.5lb,0,0,4,$160.00,$0.00
90100,Oaklane Petro,2988,Oaklane Petro,2988,,Unknown,Route 16 - OCS#1,Unknown,880427,Quality Cafe Blend 2.5oz,0,0,-2,-$220.00,$0.00
90185,Freedom Foods (Landmark Co-op),4222,Freedom Foods (Landmark Co-op),4222,,Unknown,Route 16 - OCS#1,Unknown,880427,Quality Cafe Blend 2.5oz,0,0,1,$97.50,$0.00
474,Food Systems Managment,70126,Riverview Health Center,50604,Pepsi,DN 5800-4,Route 05,Bev,880358,PC Evian 500ml,0,0,3,$10.90,$0.00
597,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Generic Drink,Bev (DN),Route 04,Bev,880358,PC Evian 500ml,0,0,13,$40.61,$0.00
5734,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,,Aquafina DN5800,Route 04,GF Bev,880358,PC Evian 500ml,0,0,1,$4.85,$0.00
5954,Storm Catering,70144,Misericordia Hospital Cafeteria,,,DN 5800 Aquafina,Route 05,GF Bev,880358,PC Evian 500ml,0,0,0,$0.00,$0.00
5973,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,GF Bev (DN BevMax),Route 05,GF Bev,880358,PC Evian 500ml,0,0,3,$11.06,$0.00
6178,Costco 153 - Winnipeg East,52094,Costco 153 - Winnipeg East,52094,,Beverage Cooler,Route 13,Beverage Cooler,880358,PC Evian 500ml,0,0,1,$2.51,$0.00
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,880358,PC Evian 500ml,0,0,1,$3.56,$0.00
3097,Canadian Blood Services,50302,Canadian Blood Services,,,Bev (DN),Route 07,Bev,880358,PC Evian 500ml,0,0,0,$0.00,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,880358,PC Evian 500ml,0,0,0,$0.00,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,880358,PC Evian 500ml,0,0,2,$5.92,$0.00
597,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Generic Drink,Bev (DN),Route 04,Bev,880357,PC Bubly Blackberry 473ml Can,0,0,1,$1.12,$0.00
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,880357,PC Bubly Blackberry 473ml Can,0,0,1,$2.58,$0.27
5954,Storm Catering,70144,Misericordia Hospital Cafeteria,,,DN 5800 Aquafina,Route 05,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,0,4,$9.47,$0.00
5973,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,GF Bev (DN BevMax),Route 05,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,-2,1,$2.00,$0.00
5584,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,,GF Bev (Vendo),Route 04,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,0,4,$10.44,$0.00
5869,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,3800-4 Aqua Graphics,Route 03,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,0,0,$0.00,$0.00
6352,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,GF Bev (DN BevMax 4),Route 07,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,0,0,$0.00,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,880357,PC Bubly Blackberry 473ml Can,0,0,0,$0.00,$0.00
597,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Generic Drink,Bev (DN),Route 04,Bev,880356,PC Bubly Cherry 473ml Can,0,0,2,$5.14,$0.00
5612,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Pepsi,GF Bev (Vendo),Route 04,GF Bev,880356,PC Bubly Cherry 473ml Can,0,-5,0,$0.00,$0.00
5593,RCMP - 51277,51277,RCMP Head Quarters,51277,,Pepsi Cooler,Route 20,,880356,PC Bubly Cherry 473ml Can,0,0,1,$2.59,$0.28
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,880356,PC Bubly Cherry 473ml Can,0,0,0,$0.00,$0.00
5954,Storm Catering,70144,Misericordia Hospital Cafeteria,,,DN 5800 Aquafina,Route 05,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,1,$0.63,$0.00
5973,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,GF Bev (DN BevMax),Route 05,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,0,$0.00,$0.00
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,1,$3.83,$0.00
5584,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,,GF Bev (Vendo),Route 04,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,0,$0.00,$0.00
6183,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Beverage Cooler,Route 05,Beverage Cooler,880356,PC Bubly Cherry 473ml Can,0,0,2,$4.50,$0.48
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,1,$3.46,$0.00
3097,Canadian Blood Services,50302,Canadian Blood Services,,,Bev (DN),Route 07,Bev,880356,PC Bubly Cherry 473ml Can,0,0,0,$0.00,$0.00
5869,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,3800-4 Aqua Graphics,Route 03,GF Bev,880356,PC Bubly Cherry 473ml Can,0,-2,0,$0.00,$0.00
6362,Corydon Community Centre,70093,River Heights Arena,50301,,GF Bev (DN BevMax),Route 05,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,0,$0.00,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,1,$4.58,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,880356,PC Bubly Cherry 473ml Can,0,0,1,$4.34,$0.00
597,YM-YWCA (St. James) - 70108,70108,YMCA St James - 50305,50305,Generic Drink,Bev (DN),Route 04,Bev,880355,PC Bubly Lime 473ml Can,0,3,3,$9.14,$0.00
5211,Grace Hospital - 70390,70390,Grace Hospital Emergency - 51047,51047,Pepsi,GF Bev (DN),Route 04,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,0,$0.00,$0.00
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,880355,PC Bubly Lime 473ml Can,0,0,1,$2.59,$0.28
5926,Johnston Group,52033,Johnston Group,4990,,Drink Cooler,Route 03,,880355,PC Bubly Lime 473ml Can,0,0,0,$0.00,$0.00
721,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,DN 5800-4,Route 07,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,0,$0.00,$0.00
6261,Thorwin Properties,50585,Antares Luxury Suites,,,GF Bev (DN),Route 07,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,8,$21.47,$0.00
3097,Canadian Blood Services,50302,Canadian Blood Services,,,Bev (DN),Route 07,Bev,880355,PC Bubly Lime 473ml Can,0,0,1,$1.84,$0.00
5869,Seven Oaks Hospital,70096,Seven Oaks Hospital Emergency - 50429,50429,,3800-4 Aqua Graphics,Route 03,GF Bev,880355,PC Bubly Lime 473ml Can,0,-2,0,$0.00,$0.00
6352,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,GF Bev (DN BevMax 4),Route 07,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,1,$4.10,$0.00
6362,Corydon Community Centre,70093,River Heights Arena,50301,,GF Bev (DN BevMax),Route 05,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,0,$0.00,$0.00
6364,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,Pepsi,GF Bev (DN),Route 04,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,2,$5.68,$0.00
6127,Via Rail Union Station,5193,Via Rail Union Station,,,Pepsi Dn5800,Route 03,GF Bev,880355,PC Bubly Lime 473ml Can,0,0,0,$0.00,$0.00
5195,Sysco - 50101,50101,Sysco,50101,,Pepsi Cooler,Route 05,,880342,PC Rockstar Innovation 473ml Can,0,0,1,$4.49,$0.48
6008,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Pepsi Cooler,Route 06 - Taxation,,880342,PC Rockstar Innovation 473ml Can,0,0,1,$4.49,$0.48
5734,Grace Hospital - 70390,70390,Grace Hospital Cafeteria - 51046,51046,,Aquafina DN5800,Route 04,GF Bev,880342,PC Rockstar Innovation 473ml Can,0,0,2,$14.16,$0.00
5024,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,Bev (DN),Route 07,Bev,880342,PC Rockstar Innovation 473ml Can,0,0,1,$4.30,$0.00
1692,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Pepsi,GF Bev (DN),Route 13,GF Bev,880342,PC Rockstar Innovation 473ml Can,0,0,0,$0.00,$0.00
6213,Amstead Canada Inc.,70115,Amstead Canada Inc.,51177,,Drink 1,Route 13,Beverage Cooler,880342,PC Rockstar Innovation 473ml Can,0,0,1,$4.49,$0.48
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,880338,Jimmy Dean Sausage & Egg Muffin,0,0,1,$4.47,$0.48
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
4135,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Snack,Nat 949D chiller,Route 13,GF Food,880337,Huer Cola Bottles,0,0,1,$3.61,$0.00
1056,MTS Iceplex - 50566,50566,MTS Iceplex (Entrance) - 50566,50566,OLD DUTCH ONLY,NAT 981,Route 04,Snack,880337,Huer Cola Bottles,0,0,7,$17.19,$0.00
4778,Corydon Community Centre,70093,River Heights Arena,50301,Snack,NAT 981,Route 05,Snack,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
3671,Villa Cabrini Senior Citizens Residence,51084,Villa Cabrini Senior Citizens Residence,,,NAT 168 D,Route 03,Snack,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
1344,Main Street Project,,MSP - Mainstay (75 Martha),4738,,NAT 158,Route 07,Snack,880337,Huer Cola Bottles,0,0,2,$5.63,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,880337,Huer Cola Bottles,0,0,4,$9.82,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,880337,Huer Cola Bottles,0,0,5,$11.80,$0.00
3347,LOGYX Management Solutions Inc,50303,Red River Pointe (Avenue Living),,,AP 123A VE Door,Route 07,Snack,880337,Huer Cola Bottles,0,0,0,$0.00,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,880337,Huer Cola Bottles,0,0,6,$20.28,$0.00
6228,Parian Logistics,,Parian Warehouse Lunchroom,,,Kiosk Snack,Route 05,Snack Rack,880337,Huer Cola Bottles,0,0,1,$3.35,$0.36
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,4,$10.18,$0.00
931,Grace Hospital - 70390,70390,Grace Hospital Emergency - 51047,51047,Snack,Snack (Crane Merchant),Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,3,$8.76,$0.00
4135,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,BONIVITAL POOL - 51090,51090,Snack,Nat 949D chiller,Route 13,GF Food,880336,Huer Gummy Sour Suckers,0,0,9,$18.13,$0.00
1056,MTS Iceplex - 50566,50566,MTS Iceplex (Entrance) - 50566,50566,OLD DUTCH ONLY,NAT 981,Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,13,$39.50,$0.00
4833,Food Systems Managment,70126,John Taylor Collegiate - 59519,59519,,Snack - NAT 168,Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,5,$13.25,$0.00
3161,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Training) - 50241,50241,,Snack NAT 168,Route 07,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
332,Arden Appartments - 52085,52085,Arden Appartments - 52085,52085,Snack,Snack (inOne),Route 13,Snack,880336,Huer Gummy Sour Suckers,0,1,0,$0.00,$0.00
321,Sherbrook Inn,70110,Sherbrook Inn,4480,Snack,NAT 167,Route 05,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
929,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,North End Centennial Pool,51099,Snack,Snack (Crane),Route 07,Snack,880336,Huer Gummy Sour Suckers,0,-7,0,$0.00,$0.00
4443,Selkirk GMC,70305,Selkirk GM - 50814,50814,Snack,NAT 168,Route 12,Snack,880336,Huer Gummy Sour Suckers,0,0,2,$4.74,$0.00
5173,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Pan Am Pool - 51092,51092,Peanut Free,Snack Crane 187D,Route 05,Snack,880336,Huer Gummy Sour Suckers,0,0,6,$19.27,$0.00
4601,Larga Kivalliq Ltd.,52138,Kivalliq Inuit Center,52138,Snack,Snack (Crane),Route 05,Snack,880336,Huer Gummy Sour Suckers,0,0,1,$2.48,$0.00
5681,Grace Hospital - 70390,70390,Grace Hospital Lobby - 51048,51048,Snack,Snack (Crane),Route 04,Snack,880336,Huer Gummy Sour Suckers,0,-5,2,$4.68,$0.00
5631,Gerdau Manitoba,70309,MRM Rolling Line X9 - 52149,52149,Snack,Snack (Crane),Route 12,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
5560,McCain Foods (Canada) Ltd - 70414,70414,McCain Foods,51274,,Snack Section,Route 12,,880336,Huer Gummy Sour Suckers,0,0,1,$2.66,$0.17
6011,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 1,Route 06 - Taxation,,880336,Huer Gummy Sour Suckers,0,0,1,$2.79,$0.30
1467,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Seven Oaks Pool,51097,,Nat 949D chiller,Route 03,GF Food,880336,Huer Gummy Sour Suckers,0,0,2,$2.00,$0.00
3082,Main Street Project,,MSP - The Bell Hotel,50208,,NAT 158,Route 07,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
4520,Virology Lab Social Committee - 70121,70121,Virology Lab Cafe - 50236,50236,,Snack NAT 167M,Route 07,Snack,880336,Huer Gummy Sour Suckers,0,0,3,$9.23,$0.00
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,880336,Huer Gummy Sour Suckers,0,0,1,$3.38,$0.00
3671,Villa Cabrini Senior Citizens Residence,51084,Villa Cabrini Senior Citizens Residence,,,NAT 168 D,Route 03,Snack,880336,Huer Gummy Sour Suckers,0,0,5,$9.63,$0.00
5886,Arnold Brothers,50070,Arnold Brothers (Service) - 50071,50071,,Refreshtron National 797D,Route 13,Snack/Bev,880336,Huer Gummy Sour Suckers,0,-1,0,$0.00,$0.00
1344,Main Street Project,,MSP - Mainstay (75 Martha),4738,,NAT 158,Route 07,Snack,880336,Huer Gummy Sour Suckers,0,0,2,$3.34,$0.00
273,Maple Leaf Consumer Foods,70554,Maple Leaf Paquin Warehouse,,,USI 3538,Route 13,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
5972,Storm Catering,70144,Misericordia Hospital Cornish Entrance,,,Snack (Crane Merchant),Route 05,Snack,880336,Huer Gummy Sour Suckers,0,0,6,$20.17,$0.00
1649,Manitoba Building Trades,,Manitoba Building Trades,,,NAT 167D,Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,7,$16.61,$0.00
3040,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St James Centennial Pool,51096,SNACKS,NAT 158,Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,9,$22.21,$0.00
4643,TEAMS Transport - 51223,51223,TEAMS Transport - 51223,51223,,Snack (Crane),Route 13,Snack,880336,Huer Gummy Sour Suckers,0,0,0,$0.00,$0.00
306,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,St. James Civic Centre,50818,snack,NAT 181D,Route 04,Snack,880336,Huer Gummy Sour Suckers,0,0,3,$8.87,$0.00
5597,RCMP - 51277,51277,RCMP Head Quarters,51277,,Deli Cooler,Route 20,,880332,Astro Strawberry Yogurt 175ml,0,0,1,$1.69,$0.00
5996,St. Amant-50540,,St. Amant Micromarket,,,Deli Cooler,Route 05,Food Cooler,880331,Astro Raspberry Yogurt 175ml,0,0,1,$1.69,$0.00
6004,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Deli Cooler,Route 06 - Taxation,,880329,Astro Blueberry Yogurt 175ml,0,0,1,$1.69,$0.00
1335,Madison Lodge (Siloam Mission) - 52109,52109,Madison Lodge (Siloam Mission) - 52109,52109,Snack,Snack (Crane),Route 03,Snack,880328,Big Daddy Oatmeal Raisin Cookies,2,0,4,$10.91,$0.00
4503,Deer Lodge Centre,70203,Deer Lodge Centre,50613,Snack,Snack (Crane Merchant),Route 04,Snack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,3,$8.44,$0.00
1387,Food Systems Managment,70126,Riverview Health Center,50604,Snack,NAT 981,Route 05,Snack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,1,$1.17,$0.00
1056,MTS Iceplex - 50566,50566,MTS Iceplex (Entrance) - 50566,50566,OLD DUTCH ONLY,NAT 981,Route 04,Snack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,2,$5.86,$0.00
5204,Sysco - 50101,50101,Sysco,50101,,Snack 1,Route 05,,880328,Big Daddy Oatmeal Raisin Cookies,0,0,2,$4.24,$0.46
5548,CP Network Services - 51269,51269,CP Network Services - 51269,51269,,Snack Rack,Route 03,,880328,Big Daddy Oatmeal Raisin Cookies,0,0,2,$4.46,$0.48
5166,Quintex Services Ltd,50171,Quintex Services Ltd,50171,,Snack 1,Route 21,,880328,Big Daddy Oatmeal Raisin Cookies,0,0,1,$2.23,$0.24
5503,Simplot Canada,50562,Simplot MicroMarket,50562,NO NUTS!!!,Snacks,Route 12,,880328,Big Daddy Oatmeal Raisin Cookies,0,0,1,$2.12,$0.23
6012,Canada Revenue Agency,70040,CRA Winnipeg MicroMarket,52153,,Snack 2,Route 06 - Taxation,,880328,Big Daddy Oatmeal Raisin Cookies,0,0,5,$11.15,$1.20
40,City Of Winnipeg (Parks & Recreation Dept.) - 70442,70442,Winnipeg Transit (Cafeteria),50222,,NAT 981,Route 07,Snack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,1,$0.57,$0.00
6182,Costco 549 - Winnipeg South,50439,Costco 549 - Winnipeg South,,,Snack 2,Route 05,Snack Rack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,2,$4.46,$0.48
4704,IPCO,51180,IPCO,,Snack,NAT 168 D,Route 13,Unknown,880328,Big Daddy Oatmeal Raisin Cookies,0,3,0,$0.00,$0.00
4723,Cassidy Manufacturing,50458,Cassidy Manufacturing,,,NAT 168D,Route 04,Snack,880328,Big Daddy Oatmeal Raisin Cookies,0,0,0,$0.00,$0.00
